"","ensembl_gene_id","hgnc_symbol"
"26528","ENSG00000226199",""
"26529","ENSG00000226200","SGMS1-AS1"
"26530","ENSG00000226203","LINC01733"
"26531","ENSG00000226204",""
"26532","ENSG00000226205","RPS3AP27"
"26533","ENSG00000226206",""
"26534","ENSG00000226207",""
"26535","ENSG00000226208",""
"26536","ENSG00000226209","RBISP1"
"26537","ENSG00000226210","WASH8P"
"26538","ENSG00000226211",""
"26539","ENSG00000226212","TRGV6"
"26540","ENSG00000226213","UBQLN4P2"
"26541","ENSG00000226216","RPS12P5"
"26542","ENSG00000226217","RPL19P1"
"26543","ENSG00000226218",""
"26544","ENSG00000226220","CICP22"
"26545","ENSG00000226221","RPL26P19"
"26546","ENSG00000226222","H2BP7"
"26547","ENSG00000226223","TSPY16P"
"26548","ENSG00000226226","PRELID3BP1"
"26549","ENSG00000226229","RPLP0P1"
"26550","ENSG00000226230",""
"26551","ENSG00000226232","NPIPB14P"
"26552","ENSG00000226233",""
"26553","ENSG00000226234","KRT18P24"
"26554","ENSG00000226235","LEMD1-AS1"
"26555","ENSG00000226237","GAS1RR"
"26556","ENSG00000226238",""
"26557","ENSG00000226239",""
"26558","ENSG00000226240","LINC00381"
"26559","ENSG00000226241",""
"26560","ENSG00000226242","RPS17P8"
"26561","ENSG00000226243","RPL37AP1"
"26562","ENSG00000226245","ZNF32-AS1"
"26563","ENSG00000226246","KRT18P36"
"26564","ENSG00000226247","SUPT4H1P1"
"26565","ENSG00000226249",""
"26566","ENSG00000226250","LINC00408"
"26567","ENSG00000226251","LINC02608"
"26568","ENSG00000226252",""
"26569","ENSG00000226253","MRPL35P3"
"26570","ENSG00000226254","PTP4A1P3"
"26571","ENSG00000226255","UBE2V2P1"
"26572","ENSG00000226258","GRM7-AS3"
"26573","ENSG00000226259","GTF2H2B"
"26574","ENSG00000226261","PIMREGP1"
"26575","ENSG00000226262","PHKBP1"
"26576","ENSG00000226263","ISM1-AS1"
"26577","ENSG00000226266",""
"26578","ENSG00000226268",""
"26579","ENSG00000226270","ZNF736P2Y"
"26580","ENSG00000226272","ARHGAP26-AS1"
"26581","ENSG00000226273","STUB1P1"
"26582","ENSG00000226276",""
"26583","ENSG00000226277",""
"26584","ENSG00000226278","PSPHP1"
"26585","ENSG00000226279","RPL12P10"
"26586","ENSG00000226280",""
"26587","ENSG00000226281",""
"26588","ENSG00000226284","ARPC3P1"
"26589","ENSG00000226285","NUP35P2"
"26590","ENSG00000226286",""
"26591","ENSG00000226287","TMEM191A"
"26592","ENSG00000226288","OR52I2"
"26593","ENSG00000226289","CDCA4P3"
"26594","ENSG00000226291",""
"26595","ENSG00000226292","RPS3AP10"
"26596","ENSG00000226296",""
"26597","ENSG00000226297","RPL17P14"
"26598","ENSG00000226298","RAD23BP3"
"26599","ENSG00000226299","RPSAP62"
"26600","ENSG00000226301","PDCL3P1"
"26601","ENSG00000226302",""
"26602","ENSG00000226304",""
"26603","ENSG00000226306","NPY6R"
"26604","ENSG00000226307","HNRNPDLP1"
"26605","ENSG00000226308",""
"26606","ENSG00000226309","SMARCE1P2"
"26607","ENSG00000226310",""
"26608","ENSG00000226312","CFLAR-AS1"
"26609","ENSG00000226313","MTCYBP12"
"26610","ENSG00000226314","ZNF192P1"
"26611","ENSG00000226317","LINC00351"
"26612","ENSG00000226318","RPS3AP38"
"26613","ENSG00000226320","LINC01811"
"26614","ENSG00000226321","CROCC2"
"26615","ENSG00000226323",""
"26616","ENSG00000226324",""
"26617","ENSG00000226327","RPSAP49"
"26618","ENSG00000226328","NUP50-DT"
"26619","ENSG00000226329",""
"26620","ENSG00000226330",""
"26621","ENSG00000226331","RPL23AP28"
"26622","ENSG00000226332",""
"26623","ENSG00000226334",""
"26624","ENSG00000226336","MRPS16P3"
"26625","ENSG00000226337","TMEM252-DT"
"26626","ENSG00000226338",""
"26627","ENSG00000226339","RPS26P56"
"26628","ENSG00000226340","USP8P2"
"26629","ENSG00000226341","MTCYBP39"
"26630","ENSG00000226342","NMD3P1"
"26631","ENSG00000226344","CST12P"
"26632","ENSG00000226345",""
"26633","ENSG00000226348","VN2R10P"
"26634","ENSG00000226349",""
"26635","ENSG00000226352","PSPC1-AS2"
"26636","ENSG00000226353","TAF9P1"
"26637","ENSG00000226355",""
"26638","ENSG00000226356","RPS6P20"
"26639","ENSG00000226358","KRT8P38"
"26640","ENSG00000226359","ACTG1P24"
"26641","ENSG00000226360","RPL10AP6"
"26642","ENSG00000226361","TERF1P5"
"26643","ENSG00000226362","FAM41AY2"
"26644","ENSG00000226363","HAGLROS"
"26645","ENSG00000226364","LINC02089"
"26646","ENSG00000226366","CCDC12P1"
"26647","ENSG00000226367","ST7-AS2"
"26648","ENSG00000226369","USP9YP11"
"26649","ENSG00000226370","LINC00375"
"26650","ENSG00000226372","DCAF8L1"
"26651","ENSG00000226374","LINC01345"
"26652","ENSG00000226375",""
"26653","ENSG00000226376",""
"26654","ENSG00000226377",""
"26655","ENSG00000226380",""
"26656","ENSG00000226383","LINC01876"
"26657","ENSG00000226386","PARD3-AS1"
"26658","ENSG00000226387","SORCS3-AS1"
"26659","ENSG00000226388","ELL2P4"
"26660","ENSG00000226389","MAPK6P6"
"26661","ENSG00000226390","KCNQ2-AS1"
"26662","ENSG00000226392","MTATP6P21"
"26663","ENSG00000226393","IFNA20P"
"26664","ENSG00000226394",""
"26665","ENSG00000226395","MRPS21P5"
"26666","ENSG00000226396",""
"26667","ENSG00000226397","C12orf77"
"26668","ENSG00000226398",""
"26669","ENSG00000226400",""
"26670","ENSG00000226401",""
"26671","ENSG00000226403",""
"26672","ENSG00000226405",""
"26673","ENSG00000226406","RBMX2P1"
"26674","ENSG00000226407","RPL23P11"
"26675","ENSG00000226409",""
"26676","ENSG00000226410",""
"26677","ENSG00000226411",""
"26678","ENSG00000226412","LINC02628"
"26679","ENSG00000226413","OR8T1P"
"26680","ENSG00000226414","MTCYBP38"
"26681","ENSG00000226415","TPI1P1"
"26682","ENSG00000226416","MRPL23-AS1"
"26683","ENSG00000226419","SLC16A1-AS1"
"26684","ENSG00000226420","IGLV3-4"
"26685","ENSG00000226421","SLC25A5P5"
"26686","ENSG00000226423",""
"26687","ENSG00000226425",""
"26688","ENSG00000226426",""
"26689","ENSG00000226427","HMGN2P7"
"26690","ENSG00000226428","RPL15P13"
"26691","ENSG00000226429",""
"26692","ENSG00000226430","USP17L7"
"26693","ENSG00000226431",""
"26694","ENSG00000226432",""
"26695","ENSG00000226433",""
"26696","ENSG00000226435","ANKRD18DP"
"26697","ENSG00000226436","H3P43"
"26698","ENSG00000226438",""
"26699","ENSG00000226439",""
"26700","ENSG00000226440","LAMA4-AS1"
"26701","ENSG00000226441","PLCL2-AS1"
"26702","ENSG00000226442",""
"26703","ENSG00000226443","GAPDHP32"
"26704","ENSG00000226444","ACTR3BP7"
"26705","ENSG00000226445",""
"26706","ENSG00000226446","NOTCH2P1"
"26707","ENSG00000226447","ZNF25-DT"
"26708","ENSG00000226448","RPL7AP51"
"26709","ENSG00000226449","CDY5P"
"26710","ENSG00000226450","CYP2D8P"
"26711","ENSG00000226453","LINC02542"
"26712","ENSG00000226454",""
"26713","ENSG00000226455",""
"26714","ENSG00000226457","RPL22P3"
"26715","ENSG00000226461","OR10G5P"
"26716","ENSG00000226465",""
"26717","ENSG00000226466","RPA2P2"
"26718","ENSG00000226468",""
"26719","ENSG00000226469","ADAM1B"
"26720","ENSG00000226470","RPS29P33"
"26721","ENSG00000226471",""
"26722","ENSG00000226472",""
"26723","ENSG00000226473","PPIAP62"
"26724","ENSG00000226474",""
"26725","ENSG00000226476","LINC01748"
"26726","ENSG00000226477",""
"26727","ENSG00000226478","UPF3AP1"
"26728","ENSG00000226479","TMEM185B"
"26729","ENSG00000226480","OR7H1P"
"26730","ENSG00000226481","ACTR3BP2"
"26731","ENSG00000226482","ADIPOQ-AS1"
"26732","ENSG00000226483",""
"26733","ENSG00000226484",""
"26734","ENSG00000226485","RBM22P3"
"26735","ENSG00000226486","LINC01035"
"26736","ENSG00000226487",""
"26737","ENSG00000226488","LINC01824"
"26738","ENSG00000226489",""
"26739","ENSG00000226490",""
"26740","ENSG00000226491","FTOP1"
"26741","ENSG00000226493","RPL26P27"
"26742","ENSG00000226496","LINC00323"
"26743","ENSG00000226497","LINC02549"
"26744","ENSG00000226498","RPSAP21"
"26745","ENSG00000226499",""
"26746","ENSG00000226500",""
"26747","ENSG00000226501","USF1P1"
"26748","ENSG00000226502","KRT8P27"
"26749","ENSG00000226504","TMEM167AP1"
"26750","ENSG00000226506",""
"26751","ENSG00000226507","IPMKP1"
"26752","ENSG00000226508","LINC01918"
"26753","ENSG00000226509",""
"26754","ENSG00000226510","UPK1A-AS1"
"26755","ENSG00000226515",""
"26756","ENSG00000226516","FAM138B"
"26757","ENSG00000226519","LINC00390"
"26758","ENSG00000226520","KIRREL1-IT1"
"26759","ENSG00000226521",""
"26760","ENSG00000226522","HDAC9-AS1"
"26761","ENSG00000226523",""
"26762","ENSG00000226525","RPS7P10"
"26763","ENSG00000226526",""
"26764","ENSG00000226527",""
"26765","ENSG00000226529","MTND1P1"
"26766","ENSG00000226530",""
"26767","ENSG00000226532",""
"26768","ENSG00000226533","BTBD9-AS1"
"26769","ENSG00000226534",""
"26770","ENSG00000226535",""
"26771","ENSG00000226536","SETP15"
"26772","ENSG00000226537","OR7E33P"
"26773","ENSG00000226539","MLXP1"
"26774","ENSG00000226540","GAPDHP73"
"26775","ENSG00000226541",""
"26776","ENSG00000226542",""
"26777","ENSG00000226543","MYL6P1"
"26778","ENSG00000226544","RPL7P22"
"26779","ENSG00000226545",""
"26780","ENSG00000226547","SSU72P1"
"26781","ENSG00000226548",""
"26782","ENSG00000226549","SCDP1"
"26783","ENSG00000226552",""
"26784","ENSG00000226553","IMPDH1P7"
"26785","ENSG00000226554","MTCL1P1"
"26786","ENSG00000226555","AGKP1"
"26787","ENSG00000226556","NPM1P49"
"26788","ENSG00000226557","TRAF6P1"
"26789","ENSG00000226558",""
"26790","ENSG00000226562","CYP4F26P"
"26791","ENSG00000226564","FTH1P20"
"26792","ENSG00000226565",""
"26793","ENSG00000226566",""
"26794","ENSG00000226567","LINC00606"
"26795","ENSG00000226570",""
"26796","ENSG00000226571",""
"26797","ENSG00000226572","SNORD57"
"26798","ENSG00000226573",""
"26799","ENSG00000226576",""
"26800","ENSG00000226577","MICC"
"26801","ENSG00000226578",""
"26802","ENSG00000226579","MTCYBP31"
"26803","ENSG00000226580","RPL39P40"
"26804","ENSG00000226581","LINC02848"
"26805","ENSG00000226582","UBE2V1P5"
"26806","ENSG00000226587",""
"26807","ENSG00000226590","UBE2V1P10"
"26808","ENSG00000226592",""
"26809","ENSG00000226594",""
"26810","ENSG00000226595",""
"26811","ENSG00000226597","IFNWP9"
"26812","ENSG00000226599",""
"26813","ENSG00000226600","CT47A9"
"26814","ENSG00000226601",""
"26815","ENSG00000226604","PAPPA-AS2"
"26816","ENSG00000226605",""
"26817","ENSG00000226608","FTLP3"
"26818","ENSG00000226609",""
"26819","ENSG00000226611","OFD1P2Y"
"26820","ENSG00000226616","OR52M2P"
"26821","ENSG00000226617","RPL21P110"
"26822","ENSG00000226619",""
"26823","ENSG00000226620","LINC00343"
"26824","ENSG00000226621",""
"26825","ENSG00000226622",""
"26826","ENSG00000226624",""
"26827","ENSG00000226625","RBM17P1"
"26828","ENSG00000226626","NOP56P2"
"26829","ENSG00000226627","SHANK2-AS1"
"26830","ENSG00000226629","LINC00974"
"26831","ENSG00000226631","SLC9A3P3"
"26832","ENSG00000226632","UBE2V1P1"
"26833","ENSG00000226633","PPIAP28"
"26834","ENSG00000226636",""
"26835","ENSG00000226640",""
"26836","ENSG00000226641","SHISA5P1"
"26837","ENSG00000226642","ACTG1P12"
"26838","ENSG00000226643",""
"26839","ENSG00000226644",""
"26840","ENSG00000226645",""
"26841","ENSG00000226646","RPL7P37"
"26842","ENSG00000226647",""
"26843","ENSG00000226648","PLCG1-AS1"
"26844","ENSG00000226649",""
"26845","ENSG00000226650","KIF4B"
"26846","ENSG00000226652","PSMD10P2"
"26847","ENSG00000226653","OR13Z1P"
"26848","ENSG00000226655",""
"26849","ENSG00000226658","RPL23AP30"
"26850","ENSG00000226659",""
"26851","ENSG00000226660","TRBV2"
"26852","ENSG00000226661",""
"26853","ENSG00000226662","CHMP1AP1"
"26854","ENSG00000226663","MTND4P10"
"26855","ENSG00000226664",""
"26856","ENSG00000226665","SSR1P2"
"26857","ENSG00000226666","HSPA9P1"
"26858","ENSG00000226668",""
"26859","ENSG00000226669",""
"26860","ENSG00000226670","BCAS2P3"
"26861","ENSG00000226671",""
"26862","ENSG00000226673","LINC01108"
"26863","ENSG00000226674","TEX41"
"26864","ENSG00000226676","LINC02679"
"26865","ENSG00000226677","IGBP1P1"
"26866","ENSG00000226679",""
"26867","ENSG00000226680",""
"26868","ENSG00000226681",""
"26869","ENSG00000226683","PWWP2AP1"
"26870","ENSG00000226685","CT47A12"
"26871","ENSG00000226686","LINC01535"
"26872","ENSG00000226688","ENTPD1-AS1"
"26873","ENSG00000226690",""
"26874","ENSG00000226693","NXNP1"
"26875","ENSG00000226694",""
"26876","ENSG00000226695","ANKRD20A10P"
"26877","ENSG00000226696","LENG8-AS1"
"26878","ENSG00000226698",""
"26879","ENSG00000226699",""
"26880","ENSG00000226700","MTND4P25"
"26881","ENSG00000226701","RPL15P14"
"26882","ENSG00000226702","MIR217HG"
"26883","ENSG00000226703","NPM1P4"
"26884","ENSG00000226705","SDCBPP1"
"26885","ENSG00000226706",""
"26886","ENSG00000226707",""
"26887","ENSG00000226708",""
"26888","ENSG00000226709","FGF12-AS3"
"26889","ENSG00000226711","FAM66C"
"26890","ENSG00000226715","LINC01709"
"26891","ENSG00000226716",""
"26892","ENSG00000226717","PTPRD-AS2"
"26893","ENSG00000226718","SNRPGP8"
"26894","ENSG00000226721","EEF1DP2"
"26895","ENSG00000226722","LINC00424"
"26896","ENSG00000226723",""
"26897","ENSG00000226724",""
"26898","ENSG00000226725","PABPC1L2B-AS1"
"26899","ENSG00000226726","TMEM256P2"
"26900","ENSG00000226729","RPL35AP30"
"26901","ENSG00000226733",""
"26902","ENSG00000226734","SNRPGP12"
"26903","ENSG00000226739",""
"26904","ENSG00000226741","LINC02554"
"26905","ENSG00000226742","HSBP1L1"
"26906","ENSG00000226744",""
"26907","ENSG00000226745","OAZ1P1"
"26908","ENSG00000226746","SMCR5"
"26909","ENSG00000226747","FSIP2-AS2"
"26910","ENSG00000226750",""
"26911","ENSG00000226752","CUTALP"
"26912","ENSG00000226753","FOXN3P2"
"26913","ENSG00000226754",""
"26914","ENSG00000226755","VPS25P1"
"26915","ENSG00000226756",""
"26916","ENSG00000226757",""
"26917","ENSG00000226758","DISC1-IT1"
"26918","ENSG00000226759","DAB1-AS1"
"26919","ENSG00000226761","TAS2R46"
"26920","ENSG00000226762","LINC02668"
"26921","ENSG00000226763","SRRM5"
"26922","ENSG00000226764",""
"26923","ENSG00000226765","RPSAP33"
"26924","ENSG00000226766","FABP7P1"
"26925","ENSG00000226767",""
"26926","ENSG00000226769","GAPDHP54"
"26927","ENSG00000226770",""
"26928","ENSG00000226771",""
"26929","ENSG00000226772",""
"26930","ENSG00000226773",""
"26931","ENSG00000226774","HIKESHIP1"
"26932","ENSG00000226776","KRTAP3-4P"
"26933","ENSG00000226777","FAM30A"
"26934","ENSG00000226779","NAALADL2-AS2"
"26935","ENSG00000226780",""
"26936","ENSG00000226781","TBCAP1"
"26937","ENSG00000226782",""
"26938","ENSG00000226783","TLK1P1"
"26939","ENSG00000226784","PGAM4"
"26940","ENSG00000226789","WBP11P2"
"26941","ENSG00000226790","HNRNPA3P1"
"26942","ENSG00000226791","LINC02611"
"26943","ENSG00000226792","C13orf42"
"26944","ENSG00000226794","MTND1P20"
"26945","ENSG00000226797",""
"26946","ENSG00000226798",""
"26947","ENSG00000226800","CACTIN-AS1"
"26948","ENSG00000226801","OSTCP8"
"26949","ENSG00000226802","RUVBL2P1"
"26950","ENSG00000226803","ZNF451-AS1"
"26951","ENSG00000226804",""
"26952","ENSG00000226806","LCT-AS1"
"26953","ENSG00000226807","MROH5"
"26954","ENSG00000226808","LINC00840"
"26955","ENSG00000226810",""
"26956","ENSG00000226812",""
"26957","ENSG00000226813","LINC01941"
"26958","ENSG00000226814",""
"26959","ENSG00000226816",""
"26960","ENSG00000226818","SLC6A6P1"
"26961","ENSG00000226819","MEIS1-AS3"
"26962","ENSG00000226820",""
"26963","ENSG00000226822","LINC02785"
"26964","ENSG00000226823","SUGT1P1"
"26965","ENSG00000226824",""
"26966","ENSG00000226825","LINC01509"
"26967","ENSG00000226827","NPM1P11"
"26968","ENSG00000226828","LINC02774"
"26969","ENSG00000226829",""
"26970","ENSG00000226831","MED15P3"
"26971","ENSG00000226833",""
"26972","ENSG00000226835","ARHGAP29-AS1"
"26973","ENSG00000226836","RPL32P19"
"26974","ENSG00000226837","HMGB1P32"
"26975","ENSG00000226838",""
"26976","ENSG00000226839","MTND6P11"
"26977","ENSG00000226840","PAICSP3"
"26978","ENSG00000226842",""
"26979","ENSG00000226843",""
"26980","ENSG00000226845","EEF1GP3"
"26981","ENSG00000226846","LINC00348"
"26982","ENSG00000226847","PRPS1P1"
"26983","ENSG00000226849",""
"26984","ENSG00000226851",""
"26985","ENSG00000226853",""
"26986","ENSG00000226854",""
"26987","ENSG00000226855","RPSAP17"
"26988","ENSG00000226856","THORLNC"
"26989","ENSG00000226857","DUTP3"
"26990","ENSG00000226859","LINC02051"
"26991","ENSG00000226860","RBX1P1"
"26992","ENSG00000226861",""
"26993","ENSG00000226862",""
"26994","ENSG00000226863","SHROOM2P1"
"26995","ENSG00000226864","ATE1-AS1"
"26996","ENSG00000226867",""
"26997","ENSG00000226868",""
"26998","ENSG00000226869","LHFPL3-AS1"
"26999","ENSG00000226870",""
"27000","ENSG00000226871",""
"27001","ENSG00000226872",""
"27002","ENSG00000226873","CDY14P"
"27003","ENSG00000226874",""
"27004","ENSG00000226875","ZNF877P"
"27005","ENSG00000226876","SMYD3-AS1"
"27006","ENSG00000226877",""
"27007","ENSG00000226878","GSTM3P2"
"27008","ENSG00000226881","H3P44"
"27009","ENSG00000226883",""
"27010","ENSG00000226884","RPS29P10"
"27011","ENSG00000226885","E2F6P3"
"27012","ENSG00000226886",""
"27013","ENSG00000226887","ERVMER34-1"
"27014","ENSG00000226888","RPLP1P10"
"27015","ENSG00000226889",""
"27016","ENSG00000226890",""
"27017","ENSG00000226891","LINC01359"
"27018","ENSG00000226899",""
"27019","ENSG00000226900",""
"27020","ENSG00000226902","CHCHD2P1"
"27021","ENSG00000226903","LINC00354"
"27022","ENSG00000226904",""
"27023","ENSG00000226905",""
"27024","ENSG00000226906","TTTY4"
"27025","ENSG00000226908","H2BP6"
"27026","ENSG00000226912","ISCA2P1"
"27027","ENSG00000226913","BSN-DT"
"27028","ENSG00000226915","RPL19P4"
"27029","ENSG00000226917","LINC01276"
"27030","ENSG00000226918",""
"27031","ENSG00000226919",""
"27032","ENSG00000226920",""
"27033","ENSG00000226921","LINC00454"
"27034","ENSG00000226925","IL1R1-AS1"
"27035","ENSG00000226926","PDZPH1P"
"27036","ENSG00000226927",""
"27037","ENSG00000226928","RPS14P4"
"27038","ENSG00000226929","CT47A11"
"27039","ENSG00000226930","GTF2IP2"
"27040","ENSG00000226933","NRBF2P2"
"27041","ENSG00000226935","LINC00161"
"27042","ENSG00000226937","CEP164P1"
"27043","ENSG00000226938",""
"27044","ENSG00000226939",""
"27045","ENSG00000226941","RBMY1J"
"27046","ENSG00000226942","IL9RP3"
"27047","ENSG00000226943","ALG1L5P"
"27048","ENSG00000226944","RNF207-AS1"
"27049","ENSG00000226945",""
"27050","ENSG00000226946",""
"27051","ENSG00000226947","LCEP4"
"27052","ENSG00000226948","RPS4XP2"
"27053","ENSG00000226949","OR6K5P"
"27054","ENSG00000226950","DANCR"
"27055","ENSG00000226952",""
"27056","ENSG00000226953","NCKAP5-AS2"
"27057","ENSG00000226954",""
"27058","ENSG00000226955",""
"27059","ENSG00000226956",""
"27060","ENSG00000226957",""
"27061","ENSG00000226960","MTCO1P21"
"27062","ENSG00000226961","PPIAP60"
"27063","ENSG00000226962","RAC1P6"
"27064","ENSG00000226963",""
"27065","ENSG00000226964","RHEBP2"
"27066","ENSG00000226965",""
"27067","ENSG00000226967","HAUS4P1"
"27068","ENSG00000226968","LINC00423"
"27069","ENSG00000226969",""
"27070","ENSG00000226970","NEDD8P1"
"27071","ENSG00000226971",""
"27072","ENSG00000226972","RPL12P19"
"27073","ENSG00000226973",""
"27074","ENSG00000226976","COX6A1P2"
"27075","ENSG00000226977","HMGN1P24"
"27076","ENSG00000226978","MAGI2-AS2"
"27077","ENSG00000226979","LTA"
"27078","ENSG00000226981","ABHD17AP6"
"27079","ENSG00000226982","CENPCP1"
"27080","ENSG00000226983","LINC01692"
"27081","ENSG00000226984",""
"27082","ENSG00000226985","LINC01203"
"27083","ENSG00000226986","PRELID1P5"
"27084","ENSG00000226987",""
"27085","ENSG00000226989",""
"27086","ENSG00000226990",""
"27087","ENSG00000226991",""
"27088","ENSG00000226992",""
"27089","ENSG00000226994",""
"27090","ENSG00000226995","LINC00658"
"27091","ENSG00000226996",""
"27092","ENSG00000226998","MTATP6P30"
"27093","ENSG00000226999",""
"27094","ENSG00000227000","HSPD1P14"
"27095","ENSG00000227001","NBPF2P"
"27096","ENSG00000227002","SNRPEP10"
"27097","ENSG00000227004",""
"27098","ENSG00000227006",""
"27099","ENSG00000227007","LINC01247"
"27100","ENSG00000227008","RPS24P19"
"27101","ENSG00000227009","FUNDC2P4"
"27102","ENSG00000227011","LINC02876"
"27103","ENSG00000227012","LINC02527"
"27104","ENSG00000227013","OR7E96P"
"27105","ENSG00000227014","FKBP14-AS1"
"27106","ENSG00000227015",""
"27107","ENSG00000227016","LINC02796"
"27108","ENSG00000227017",""
"27109","ENSG00000227018","IL6STP1"
"27110","ENSG00000227019","OR7E101P"
"27111","ENSG00000227021",""
"27112","ENSG00000227023","OR51A3P"
"27113","ENSG00000227028","SLC8A1-AS1"
"27114","ENSG00000227029",""
"27115","ENSG00000227032","RPS2P36"
"27116","ENSG00000227033",""
"27117","ENSG00000227034",""
"27118","ENSG00000227035","MTATP6P18"
"27119","ENSG00000227036","LINC00511"
"27120","ENSG00000227038","GTF2IP7"
"27121","ENSG00000227039","ITGB2-AS1"
"27122","ENSG00000227040",""
"27123","ENSG00000227042",""
"27124","ENSG00000227043","LINC01682"
"27125","ENSG00000227045",""
"27126","ENSG00000227047",""
"27127","ENSG00000227048",""
"27128","ENSG00000227050",""
"27129","ENSG00000227051","C14orf132"
